Wall time,Step,Value
1506867539.2254457,3819,3.503511428833008
1506867539.6004963,3821,2.7205750942230225
1506867547.5125263,3864,3.86215877532959
1506867558.654499,3928,3.2520029544830322
1506867563.4941242,3956,3.1490914821624756
1506867568.2490788,3984,3.8540124893188477
1506867577.1597884,4036,2.7242064476013184
1506867587.481917,4098,2.924800157546997
1506867589.2854939,4109,2.692646026611328
1506867601.1759403,4182,2.4980945587158203
1506867603.2781498,4196,3.4730491638183594
1506867604.3835995,4202,2.482672691345215
1506867608.4949448,4227,2.9959423542022705
1506867609.311214,4232,3.1097049713134766
1506867614.7541358,4263,2.317190170288086
1506867621.6079152,4304,1.9965875148773193
1506867623.8406086,4317,2.7006425857543945
1506867624.2114327,4319,2.491888999938965
1506867637.6497316,4400,2.5885252952575684
1506867643.266414,4433,2.779078960418701
1506867652.8616288,4492,3.841698169708252
1506867655.825568,4509,3.3868021965026855
1506867659.438242,4530,2.15537166595459
1506867676.0290074,4628,2.3307743072509766
1506867682.3151536,4664,2.453972816467285
1506867683.027859,4668,2.1452696323394775
1506867684.5781724,4676,3.360220432281494
1506867697.4029648,4750,3.2421772480010986
1506867703.9730723,4788,2.229856252670288
1506867706.1402194,4800,2.8857038021087646
1506867706.4748561,4802,3.056621551513672
1506867712.8201852,4840,4.149580001831055
1506867714.5887346,4852,2.3126988410949707
1506867721.5639567,4894,3.032348155975342
1506867732.5635414,4962,2.576392889022827
1506867734.18089,4971,3.148761510848999
1506867734.7458076,4974,1.8899791240692139
1506867747.8226438,5050,2.036430835723877
1506867748.1661537,5052,2.811875343322754
1506867757.9759178,5106,2.0859127044677734
1506867763.0930564,5134,3.087576389312744
1506867774.5394726,5200,1.8810131549835205
1506867780.9139736,5239,2.392047643661499
1506867796.5593598,5329,2.9108974933624268
1506867799.3943071,5345,1.9281295537948608
1506867801.7928345,5359,1.8650765419006348
1506867812.0101929,5420,1.2583086490631104
1506867815.7577674,5442,2.915677547454834
1506867828.2963326,5515,2.8120405673980713
1506867828.5995286,5517,3.06132173538208
1506867834.0005836,5549,2.4985544681549072
1506867840.5822473,5587,2.2463436126708984
1506867853.0284736,5660,2.1803817749023438
1506867853.8898575,5664,1.899087905883789
1506867856.3117633,5679,1.7649023532867432
1506867863.2448618,5720,2.500883102416992
1506867863.7996905,5723,2.118765354156494
1506867878.9194934,5808,2.6015543937683105
1506867881.7938786,5825,2.830873966217041
1506867882.3398316,5828,2.4122557640075684
1506867888.0102346,5862,2.191812038421631
1506867888.3097134,5864,2.0595593452453613
1506867889.491613,5871,1.8725686073303223
1506867895.5622709,5907,3.090517997741699
1506867899.0744333,5928,2.6299209594726562
1506867903.2188141,5952,2.68806529045105
1506867905.2039473,5963,2.0177407264709473
1506867909.5203657,5990,1.8419387340545654
1506867912.9330552,6010,1.9205589294433594
1506867913.9283671,6015,1.829248309135437
1506867932.7537324,6121,1.1696903705596924
1506867934.5689392,6131,2.023621082305908
1506867943.171,6181,2.3271706104278564
1506867946.428733,6200,1.1909679174423218
1506867948.4144838,6213,1.9744935035705566
1506867949.394464,6219,2.097416400909424
1506867951.6757476,6232,2.7381043434143066
1506867961.2140694,6289,2.4678056240081787
1506867965.201029,6312,2.2777633666992188
1506867966.0455978,6317,2.121671199798584
1506867970.2842348,6341,2.255427837371826
1506867974.1596258,6363,3.0755677223205566
1506867976.5129929,6376,2.5512218475341797
1506867980.721426,6400,2.3648910522460938
1506867997.190322,6496,2.6942529678344727
1506868001.306142,6520,2.248523235321045
1506868010.0581794,6574,3.9700794219970703
1506868011.6100116,6584,1.9553759098052979
1506868014.7221355,6603,2.3322994709014893
1506868023.8526645,6657,3.0061912536621094
1506868030.568327,6696,1.8425772190093994
1506868031.2209694,6699,1.7960469722747803
1506868033.3600605,6711,2.2300405502319336
1506868038.0146441,6738,2.373904228210449
1506868038.626135,6742,2.6421103477478027
1506868056.8670018,6846,1.8422267436981201
1506868058.4099143,6854,3.4544177055358887
1506868061.2039459,6869,2.471602439880371
1506868077.2983918,6966,2.5546557903289795
1506868081.9727623,6992,2.772702693939209
1506868086.0288265,7014,2.5054304599761963
1506868102.3902721,7106,1.6383429765701294
1506868103.9379654,7114,2.5819008350372314
1506868111.0679564,7155,1.9539575576782227
1506868121.5928962,7216,1.456651210784912
1506868126.9971254,7247,2.551152467727661
1506868137.9613996,7311,1.2506029605865479
1506868141.2352848,7329,0.7637576460838318
1506868142.846821,7339,1.7413060665130615
1506868143.0383587,7340,1.970477819442749
1506868146.3110597,7359,1.683337926864624
1506868150.4240282,7382,1.0690057277679443
1506868153.6940308,7401,2.533369302749634
1506868162.1495094,7450,1.7338459491729736
1506868163.9532626,7460,1.2956535816192627
1506868164.4429193,7463,1.3840867280960083
1506868166.9550703,7478,1.9717732667922974
1506868172.752418,7511,1.3658905029296875
1506868189.2113824,7609,1.460236668586731
1506868195.2684352,7644,1.922440767288208
1506868202.8265526,7687,1.358707308769226
1506868203.8613467,7693,1.4820969104766846
1506868215.7030423,7760,2.4718024730682373
1506868219.1257582,7780,3.115142345428467
1506868220.6232393,7788,1.5039613246917725
1506868222.5402362,7798,2.066701889038086
1506868228.3144507,7833,2.2726430892944336
1506868239.8508415,7900,2.098675489425659
1506868245.2466502,7932,1.761772871017456
1506868256.0005143,7991,1.7684472799301147
1506868261.9927619,8026,2.25486159324646
1506868263.8167546,8037,1.800750494003296
1506868265.7862723,8049,1.9425225257873535
1506868268.8241575,8066,1.9948841333389282
1506868288.994862,8180,2.2833640575408936
1506868295.4460819,8215,2.1824986934661865
1506868296.5291524,8221,1.8413090705871582
1506868308.6081073,8290,1.898100733757019
1506868316.323828,8334,2.7143821716308594
1506868317.51643,8340,0.4144391417503357
1506868321.8224676,8363,1.953029751777649
1506868322.6481323,8368,0.976683497428894
1506868324.2240627,8377,1.670794129371643
1506868340.594504,8467,2.0440850257873535
1506868341.0449576,8470,1.6959478855133057
1506868345.850805,8498,1.9689099788665771
1506868347.918299,8508,1.4552220106124878
1506868358.0973845,8566,1.2456083297729492
1506868363.9620953,8601,2.4707069396972656
1506868369.6202817,8634,2.061666965484619
1506868369.8468428,8635,1.51072359085083
1506868379.475921,8690,1.7703648805618286
1506868380.3931038,8695,2.0954012870788574
1506868402.63136,8819,1.1899123191833496
1506868403.1373022,8822,1.4821584224700928
1506868412.7370033,8878,0.8913905024528503
1506868414.0273168,8885,1.1837315559387207
1506868417.5996027,8904,1.2622034549713135
1506868418.088222,8907,2.667661190032959
1506868421.840959,8928,1.9223904609680176
1506868423.00365,8935,1.4594995975494385
1506868427.1532626,8958,1.5127451419830322
1506868430.1302357,8975,0.8533101677894592
1506868433.2356684,8993,1.2982656955718994
1506868434.42454,8999,0.5144416689872742
1506868436.106978,9009,2.111670732498169
1506868444.5616364,9055,1.387953519821167
1506868445.870562,9063,1.6011157035827637
1506868473.678441,9226,1.7913140058517456
1506868474.7819943,9233,2.65043568611145
1506868479.4173284,9260,0.8115266561508179
1506868487.8368049,9307,2.33927059173584
1506868489.3596056,9316,1.5747263431549072
1506868494.9475584,9348,1.4928058385849
1506868498.472879,9369,0.8325910568237305
1506868505.937734,9412,1.8928340673446655
1506868506.4439826,9415,1.5446113348007202
1506868509.8929546,9435,1.481170892715454
1506868511.0562375,9442,2.096947193145752
1506868515.6338186,9468,2.2628026008605957
1506868527.9412673,9538,0.8310228586196899
1506868529.5723102,9547,1.1710020303726196
1506868530.7430437,9554,0.9483997821807861
1506868533.2332191,9567,2.27537202835083
1506868537.1368356,9589,1.602900505065918
1506868543.9339824,9627,1.6787798404693604
1506868549.158375,9657,1.091793179512024
1506868553.2062695,9680,0.4812195599079132
1506868556.2486813,9698,0.6703193187713623
1506868567.9645288,9768,2.0177197456359863
1506868580.51073,9840,1.3228960037231445
1506868580.992747,9843,1.335222601890564
1506868588.2265058,9883,1.2395741939544678
1506868592.4947474,9907,2.5683939456939697
1506868603.8383534,9972,2.305903196334839
1506868618.1618235,10050,0.85369873046875
1506868619.037237,10055,1.2657109498977661
1506868619.5116827,10058,2.8924593925476074
1506868623.9784002,10084,1.4846735000610352
1506868631.579374,10128,2.710509777069092
1506868634.1475759,10144,0.8075090646743774
1506868638.3153517,10168,1.9093986749649048
1506868641.259003,10185,2.1921846866607666
1506868653.2081149,10256,1.8347114324569702
1506868656.5401042,10276,0.9856960773468018
1506868657.6614625,10283,0.8430294990539551
1506868676.5003853,10396,0.6905714273452759
1506868677.0321136,10399,0.6786242723464966
1506868680.474233,10420,0.4589274525642395
1506868690.6996145,10479,0.35097837448120117
1506868692.3566856,10489,1.3646752834320068
1506868693.0380824,10493,0.890257716178894
1506868698.1169229,10522,2.7985081672668457
1506868704.114542,10554,1.443920373916626
1506868704.3082838,10555,0.9899953007698059
1506868712.93638,10607,1.228352665901184
1506868715.914219,10624,2.6137142181396484
1506868718.2871447,10638,1.8183852434158325
1506868721.1149046,10654,0.5735653638839722
1506868724.0898151,10671,2.2473857402801514
1506868730.8385942,10711,1.2970316410064697
1506868738.7819672,10757,1.030336618423462
1506868738.9481928,10758,1.4162328243255615
1506868743.1227715,10780,0.5112311840057373
1506868744.4248276,10787,1.6877522468566895
1506868749.2932577,10815,1.0992733240127563
1506868751.079724,10825,0.924461841583252
1506868751.9403825,10830,1.3056232929229736
1506868753.830682,10841,0.8814619779586792
1506868755.4845204,10850,0.47245246171951294
1506868757.8998632,10864,1.139627456665039
1506868764.5739334,10902,0.8854833841323853
1506868765.139371,10905,1.2308628559112549
1506868771.5652099,10939,1.0772156715393066
1506868772.340729,10943,0.8231127858161926
1506868776.2885525,10966,2.3845815658569336
1506868777.3228564,10972,1.197213053703308
1506868777.6234615,10974,0.9218841791152954
1506868784.8584754,11014,1.6437571048736572
1506868785.844693,11020,1.5641167163848877
1506868788.099369,11033,1.3294450044631958
1506868788.9704113,11038,1.248483419418335
1506868800.0512662,11102,2.2250351905822754
1506868803.4687932,11121,1.4209885597229004
1506868805.0096147,11130,1.5663080215454102
1506868812.9055939,11175,0.030834998935461044
1506868817.0173965,11198,2.1311607360839844
1506868817.3674943,11200,1.5246309041976929
1506868817.5459876,11201,0.7030030488967896
1506868827.7429721,11260,1.5298337936401367
1506868829.9394617,11272,1.2040119171142578
1506868855.4926772,11419,0.7577303051948547
1506868864.8632684,11472,1.215970516204834
1506868868.1882448,11492,1.6472599506378174
1506868873.7675467,11523,1.5795586109161377
1506868875.402234,11532,1.1675245761871338
1506868878.3862803,11549,0.7490179538726807
1506868879.7819784,11557,1.0354173183441162
1506868881.4015553,11566,0.8742493391036987
1506868887.0733676,11597,0.9765017032623291
1506868894.4168296,11636,1.9702045917510986
1506868896.3772168,11648,1.716176152229309
1506868900.207712,11671,2.6403727531433105
1506868902.667418,11685,1.5185980796813965
1506868903.0390823,11687,0.9111169576644897
1506868915.5995955,11759,1.3749830722808838
1506868935.7739704,11873,2.074441909790039
1506868949.1375415,11948,0.8831285834312439
1506868953.0240576,11969,0.6946086883544922
1506868953.9996521,11974,1.344437837600708
1506868956.3008718,11988,0.9933637976646423
1506868958.9668295,12003,1.8344236612319946
1506868960.2496903,12010,1.0260127782821655
1506868963.5595586,12029,0.9914025664329529
1506868965.8683002,12041,1.9399058818817139
1506868982.681608,12138,1.1387174129486084
1506868987.092224,12164,1.0861566066741943
1506868987.788199,12168,1.2810628414154053
1506868990.895477,12184,0.9916139841079712
1506868998.6287723,12226,0.5508837699890137
1506869010.3741634,12290,1.3209913969039917
1506869010.9477715,12293,1.6379715204238892
1506869013.753609,12309,1.6467821598052979
1506869028.9455574,12396,0.5233803391456604
1506869030.5127926,12405,1.2453113794326782
1506869035.8120916,12436,0.9142342805862427
1506869039.5126739,12458,0.6106876134872437
1506869056.0389998,12553,1.3390467166900635
1506869068.8614147,12625,2.199289321899414
1506869077.0264688,12671,0.5579175353050232
1506869082.0082157,12699,0.7271533012390137
1506869092.2647753,12758,0.5899912714958191
1506869095.2171595,12774,0.826619029045105
1506869100.383127,12805,2.069617986679077
1506869105.7116675,12834,0.8776487708091736
1506869110.8854716,12864,1.619465947151184
1506869113.1454098,12877,0.7525568008422852
1506869116.538309,12896,1.7557556629180908
1506869124.2768652,12939,1.5019595623016357
1506869127.6849263,12959,1.5332225561141968
1506869137.5949411,13017,1.5891103744506836
1506869140.3916879,13034,1.1984964609146118
1506869145.207866,13061,0.9720935225486755
1506869148.8434036,13082,0.5477727055549622
1506869151.046604,13094,1.8537864685058594
1506869153.9160967,13109,1.447479248046875
1506869154.5244777,13113,0.3440164029598236
1506869157.3955069,13130,1.617148518562317
1506869163.6958761,13166,3.0407397747039795
1506869170.7752268,13206,0.9360687136650085
1506869170.9256296,13207,1.568393349647522
1506869171.5253816,13211,0.729767918586731
1506869176.4664402,13239,0.34956932067871094
1506869189.2274265,13313,0.9879739284515381
1506869195.669794,13349,1.0781362056732178
1506869204.744438,13402,1.2854036092758179
1506869205.4059405,13406,0.8352508544921875
1506869208.699856,13426,1.2520482540130615
1506869217.039997,13475,1.1090443134307861
1506869222.1297653,13504,0.7551562190055847
1506869229.8290253,13546,0.228671595454216
1506869238.8306675,13597,1.4367444515228271
1506869241.4745524,13612,2.3037428855895996
1506869242.9216886,13620,0.46842026710510254
1506869243.962352,13626,1.9470984935760498
1506869253.2569578,13679,0.5141531825065613
1506869253.7274065,13682,1.1203699111938477
1506869260.45595,13722,0.8357236385345459
1506869264.8270621,13747,2.4742209911346436
1506869269.7298658,13776,1.602866530418396
1506869275.51844,13810,2.28873348236084
1506869281.5701792,13845,1.1761345863342285
1506869285.6477013,13868,2.832947254180908
1506869288.4106658,13884,1.6257227659225464
1506869297.771499,13937,0.9611602425575256
1506869301.3506072,13957,0.658682107925415
1506869302.0010688,13960,0.7898303866386414
1506869303.6497614,13970,2.679216146469116
1506869304.7269773,13976,1.4191124439239502
1506869308.6603234,13998,0.6420133709907532
1506869323.4834502,14080,0.8307663798332214
1506869348.1153498,14221,0.9730225801467896
1506869349.0875852,14227,0.3784763216972351
1506869359.1601865,14287,0.9302945137023926
1506869359.3160515,14288,1.1287786960601807
1506869360.2733192,14294,0.4541035294532776
1506869361.78495,14303,0.8856272101402283
1506869364.908966,14320,0.8623822927474976
1506869366.8548374,14332,1.798478126525879
1506869367.7766619,14338,1.1688029766082764
1506869377.8097394,14397,0.6500064730644226
1506869386.8582351,14447,0.8120846748352051
1506869394.9651392,14494,0.8302449584007263
1506869401.2676816,14530,0.06026753783226013
1506869405.2770362,14554,0.18797259032726288
1506869405.737783,14557,0.5651308298110962
1506869418.8301196,14632,1.122215986251831
1506869419.8735664,14638,0.49402549862861633
1506869425.0914896,14668,0.43033814430236816
1506869426.6729295,14677,0.9314829707145691
1506869427.5136006,14681,1.597606897354126
1506869428.5194983,14687,0.5388534069061279
1506869438.8861356,14746,0.5738071799278259
1506869444.6770818,14779,0.21938802301883698
1506869444.858835,14780,1.3987352848052979
1506869446.3802683,14788,0.6317121982574463
1506869447.195469,14792,0.7027899026870728
1506869450.611315,14809,0.32179364562034607
1506869461.957611,14873,1.3291645050048828
1506869465.2316086,14892,0.5626046657562256
1506869471.313317,14925,0.4414476454257965
1506869471.5443752,14926,1.0909702777862549
1506869475.8445532,14950,1.857810616493225
1506869489.4804387,15027,0.34678512811660767
1506869500.6321042,15090,0.3587885797023773
1506869508.1300151,15132,1.6305179595947266
1506869508.93053,15136,1.5502378940582275
1506869516.5021775,15180,1.030127763748169
1506869519.9846523,15199,0.23433861136436462
1506869531.9147542,15266,0.40434813499450684
1506869541.8300312,15324,0.4657457172870636
1506869544.890822,15341,1.6411442756652832
1506869546.1364713,15347,1.033321738243103
1506869560.5983515,15428,0.5860331654548645
1506869565.5049095,15456,1.1977707147598267
1506869568.6060486,15473,0.9606870412826538
1506869568.9282224,15475,0.7029811143875122
1506869574.4017165,15507,0.15460626780986786
1506869579.4829416,15538,0.4485774636268616
1506869589.1823108,15597,1.359093189239502
1506869614.3168876,15740,1.2909440994262695
1506869618.8321695,15764,0.6149465441703796
1506869620.2984564,15773,1.0868124961853027
1506869621.518692,15779,0.20691251754760742
1506869629.5514023,15825,0.66390061378479
1506869630.0313694,15828,1.2346184253692627
1506869633.327802,15847,0.41951704025268555
1506869636.5535278,15866,0.3535696268081665
1506869656.294737,15979,1.3290989398956299
1506869658.53441,15993,0.7664900422096252
1506869668.925413,16056,0.7916380167007446
1506869675.3551579,16095,2.199709415435791
1506869678.832829,16116,0.8104987144470215
1506869689.360495,16175,1.787736177444458
1506869691.6459057,16188,0.7645696401596069
1506869693.5059109,16198,1.1446845531463623
1506869694.161207,16202,1.0896676778793335
1506869702.3797953,16249,1.4505677223205566
1506869715.5951593,16321,1.4589582681655884
1506869719.4717433,16343,1.132363200187683
1506869722.341604,16360,0.6722374558448792
1506869730.2836616,16406,1.3505380153656006
1506869736.2125187,16440,0.9343290328979492
1506869747.7612703,16505,0.7899929881095886
1506869757.2625785,16559,1.7902084589004517
1506869761.90895,16585,1.0883504152297974
1506869762.6865878,16590,1.460747241973877
1506869775.369716,16661,1.1079730987548828
1506869776.0237026,16665,0.12818175554275513
1506869781.653176,16697,0.6596284508705139
1506869790.4232118,16746,0.6357259750366211
1506869801.5726242,16808,1.7538561820983887
1506869801.7570186,16809,0.2625003457069397
1506869806.3428483,16834,1.506171703338623
1506869807.9416976,16843,3.027458667755127
1506869810.3352478,16857,0.08654459565877914
1506869817.3643532,16899,0.9584102630615234
1506869821.8376172,16924,1.4488224983215332
1506869846.6877613,17066,0.5918415784835815
1506869852.0807126,17097,1.125551700592041
1506869858.2236104,17131,0.539983332157135
1506869862.3099883,17154,0.3370198905467987
1506869869.2226872,17192,0.8645236492156982
1506869870.8722043,17202,0.2654453217983246
1506869877.4107814,17239,0.6831884980201721
1506869878.8745046,17247,0.96193528175354
1506869881.378388,17261,0.3952523171901703
1506869883.2888427,17272,1.1594607830047607
1506869886.3231344,17290,0.8876527547836304
1506869886.74821,17292,1.2401177883148193
1506869890.6615083,17315,0.3380397856235504
1506869890.8133543,17316,1.8490787744522095
1506869890.9729626,17317,0.22525754570960999
1506869891.4826663,17320,2.217871904373169
1506869894.878211,17339,0.9736056923866272
1506869900.9267056,17374,0.8740112781524658
1506869903.858851,17391,1.2948582172393799
1506869906.4795861,17405,0.5172868371009827
1506869910.3419282,17426,0.5501627922058105
1506869913.5400734,17444,0.22607411444187164
1506869915.1807742,17454,0.9468898177146912
1506869923.8994565,17503,0.32721731066703796
1506869930.704084,17543,0.9355769753456116
1506869932.971336,17557,0.6661096811294556
1506869934.0728347,17563,0.9357085824012756
1506869936.4338906,17577,0.6448063850402832
1506869938.1770906,17586,0.4473954737186432
1506869939.4681737,17593,0.44105881452560425
1506869939.618455,17594,0.7811126112937927
1506869940.3459256,17598,2.546653985977173
1506869945.3994143,17623,1.024134635925293
1506869947.3431137,17633,0.38060107827186584
1506869951.2032104,17653,0.8880752921104431
1506869953.7906091,17667,0.4396016597747803
1506869960.3829668,17703,0.7556537389755249
1506869963.5412025,17722,0.38965344429016113
1506869971.7059517,17771,0.619728147983551
1506869971.9214492,17772,1.2306931018829346
1506869977.679493,17804,0.581187903881073
1506869984.2091,17842,1.1203159093856812
1506870002.981843,17953,0.9275875091552734
1506870004.5396545,17962,0.9458292722702026
1506870007.2666075,17978,0.5458592772483826
1506870007.7273815,17981,0.2178265005350113
1506870009.3207643,17990,0.8388641476631165
1506870014.7365224,18018,0.5250532627105713
1506870020.9816835,18052,0.770287036895752
1506870021.1311467,18053,0.8852454423904419
1506870023.208578,18065,0.9498569369316101
1506870029.6585836,18104,1.9988036155700684
1506870034.1923907,18129,1.990918517112732
1506870037.0436769,18146,1.5240012407302856
1506870044.4988232,18190,1.1133393049240112
1506870048.6748843,18214,0.6640125513076782
1506870052.3907623,18236,0.2585563063621521
1506870057.0502725,18264,0.48134008049964905
1506870066.640709,18318,1.0177826881408691
1506870074.8312502,18362,0.38636019825935364
1506870090.971363,18451,0.7505815029144287
1506870091.1858323,18452,0.5508010387420654
1506870105.935708,18539,0.587381899356842
1506870107.1816564,18547,0.7745630145072937
1506870115.1799107,18592,0.8465604186058044
1506870125.5914032,18652,1.3858537673950195
1506870136.3575985,18713,0.46112772822380066
1506870137.4757152,18720,1.1808669567108154
1506870142.8644416,18749,1.0111281871795654
1506870149.8199039,18786,0.6973608732223511
1506870152.7833455,18803,0.8425481915473938
1506870160.4202218,18845,0.850523829460144
1506870169.3107624,18893,0.5885751843452454
1506870176.1978707,18933,0.9482522010803223
1506870180.7013948,18958,1.3195980787277222
1506870184.0220437,18977,0.8532932996749878
1506870184.962305,18982,1.5706429481506348
1506870188.8690443,19005,1.385382890701294
1506870192.6411898,19027,0.16903522610664368
1506870196.475035,19048,1.7505877017974854
1506870205.119036,19095,0.8181883096694946
1506870208.7401922,19116,0.8520057797431946
1506870215.321699,19153,0.17647552490234375
1506870217.9650466,19169,1.2833672761917114
1506870228.0507882,19227,0.3819475471973419
1506870235.3015769,19271,0.19690394401550293
1506870235.8874035,19275,0.37360715866088867
1506870239.793733,19300,0.3258703052997589
1506870272.4735787,19485,0.3411222994327545
1506870275.2630124,19500,1.9972108602523804
1506870275.864433,19503,0.3233810067176819
1506870279.4301775,19525,2.197432041168213
1506870280.4658537,19531,0.49447304010391235
1506870284.3259106,19554,1.4256246089935303
1506870288.5678008,19579,1.4753625392913818
1506870291.2415497,19594,0.4665367603302002
1506870298.4217496,19634,1.4349853992462158
1506870299.5258708,19640,1.0540742874145508
1506870301.8386927,19654,0.29430580139160156
1506870303.6726947,19665,0.31346219778060913
1506870305.1732955,19674,2.2072231769561768
1506870312.7439914,19720,1.5317031145095825
1506870313.8741863,19727,1.4316861629486084
1506870314.6248438,19731,2.1870810985565186
1506870315.778474,19737,0.8833996653556824
1506870325.8750215,19796,1.2496635913848877
1506870330.558287,19823,0.08576124906539917
1506870334.4493651,19846,1.2290971279144287
1506870346.1080415,19916,0.3897610306739807
1506870349.79305,19938,0.4578857421875
1506870355.2635686,19971,0.1973561942577362
1506870356.58281,19979,0.23343797028064728
1506870358.0860713,19988,0.33988097310066223
1506870359.3141093,19995,0.4075813293457031
1506870367.3450735,20035,1.1090466976165771
1506870369.597184,20048,0.2668529450893402
1506870370.5213044,20053,0.629940927028656
1506870371.4508202,20059,1.2491967678070068
1506870371.946134,20062,2.0937464237213135
