Wall time,Step,Value
1506866898.9754627,42,3.086026430130005
1506866899.4658105,45,3.4036941528320312
1506866903.8799925,71,3.082811117172241
1506866907.7388167,94,3.5240583419799805
1506866919.169696,158,3.1846446990966797
1506866920.5481954,167,3.297391414642334
1506866931.1757867,229,3.3948006629943848
1506866932.009087,234,3.1743600368499756
1506866935.847559,255,3.2814226150512695
1506866938.9550421,273,3.2454707622528076
1506866944.9407668,308,3.25801944732666
1506866945.253424,310,3.2873945236206055
1506866946.7001579,318,3.2798547744750977
1506866964.2130215,421,3.165957450866699
1506866971.0865796,460,3.2471132278442383
1506866973.345885,474,3.0209813117980957
1506866983.9642258,536,3.290630578994751
1506866988.5465097,563,3.1776931285858154
1506866991.232861,579,3.2063655853271484
1506866992.3449328,586,3.1696438789367676
1506867000.5156736,634,3.317657709121704
1506867002.686669,647,3.1225619316101074
1506867004.9595199,661,3.131544351577759
1506867006.5765967,671,3.2612109184265137
1506867013.9902031,714,3.1527209281921387
1506867015.4920626,722,3.0951004028320312
1506867023.6268508,771,3.1611154079437256
1506867026.0544312,785,3.20570707321167
1506867026.4133558,787,3.163046360015869
1506867028.994412,802,3.3186800479888916
1506867030.102563,808,3.154054641723633
1506867035.1253395,836,3.2105751037597656
1506867053.0843675,945,3.1488256454467773
1506867057.3337276,971,3.214890480041504
1506867057.487154,972,3.2448694705963135
1506867058.5099192,978,3.2481253147125244
1506867062.9046335,1005,2.9555487632751465
1506867064.3509703,1014,3.266055107116699
1506867072.5035996,1063,3.2861227989196777
1506867072.9549968,1066,3.118457794189453
1506867077.4560173,1093,3.2698071002960205
1506867079.2288866,1104,3.07655668258667
1506867088.592006,1161,3.141089677810669
1506867091.7827294,1180,3.300978183746338
1506867105.7721078,1261,3.198403835296631
1506867115.3073876,1316,3.210806369781494
1506867115.807769,1319,3.273923397064209
1506867118.3877857,1333,3.155043840408325
1506867119.0151596,1337,3.1810455322265625
1506867126.9256964,1385,3.2127623558044434
1506867128.1189666,1392,3.280289649963379
1506867132.1922326,1414,3.170320749282837
1506867134.2076514,1426,3.142944097518921
1506867135.86397,1436,3.1635780334472656
1506867141.162843,1466,3.237478256225586
1506867145.3217218,1491,3.1533093452453613
1506867150.9196572,1523,3.2652459144592285
1506867155.8815172,1552,3.1616005897521973
1506867158.6745708,1568,3.2825045585632324
1506867161.6803105,1584,3.332742214202881
1506867165.2954948,1605,3.1335394382476807
1506867171.2321951,1640,3.1377179622650146
1506867179.6997147,1691,3.0766420364379883
1506867182.8484151,1709,3.1560988426208496
1506867184.2307796,1718,3.1287922859191895
1506867186.5327287,1732,3.1431193351745605
1506867186.8448763,1734,3.1870384216308594
1506867187.312888,1737,3.185436248779297
1506867194.4867938,1781,3.057760000228882
1506867202.5353503,1826,3.2023754119873047
1506867205.5980911,1844,3.2039618492126465
1506867207.002194,1853,3.0985989570617676
1506867209.217735,1866,3.1219658851623535
1506867209.7147334,1869,3.202648639678955
1506867210.9686716,1877,3.248688220977783
1506867217.4368849,1917,3.179553985595703
1506867220.4275525,1934,3.1303930282592773
1506867222.608772,1947,3.081123113632202
1506867232.0756752,2001,3.0790700912475586
1506867238.4961693,2036,3.115811347961426
1506867245.3970306,2077,3.0902655124664307
1506867248.5719764,2096,3.2703824043273926
1506867264.2420762,2187,2.8350305557250977
1506867266.178869,2199,2.9122533798217773
1506867268.3934214,2211,3.1293139457702637
1506867271.8436694,2231,2.7909765243530273
1506867272.7235997,2236,3.032637596130371
