Wall time,Step,Value
1506867346.93133,2685,3.0617918968200684
1506867355.8477998,2740,2.997739791870117
1506867358.1404355,2754,3.588909864425659
1506867364.337606,2789,3.414834499359131
1506867382.8598378,2896,3.344630241394043
1506867393.985224,2967,3.4600565433502197
1506867401.171947,3011,2.795621871948242
1506867405.9499252,3038,3.0268096923828125
1506867406.4672983,3041,2.7438087463378906
1506867416.0177114,3099,2.7277159690856934
1506867426.9406712,3161,3.085376739501953
1506867432.9458673,3196,2.672356605529785
1506867438.624553,3230,3.356487512588501
1506867440.777743,3244,2.81915545463562
1506867441.092121,3246,3.5046770572662354
1506867441.2433765,3247,3.6434175968170166
1506867451.1212473,3305,2.9105753898620605
1506867462.410997,3376,2.764965772628784
1506867467.854369,3408,3.4219329357147217
1506867475.210881,3449,2.721095085144043
1506867480.7984333,3480,2.5370826721191406
1506867501.863315,3600,2.7366983890533447
1506867504.9066522,3618,2.2806172370910645
1506867505.2711732,3620,3.0177319049835205
1506867513.843247,3670,2.7475457191467285
1506867523.2569067,3726,3.2186434268951416
1506867525.5883942,3741,2.4054574966430664
1506867534.6173468,3793,3.303039073944092
1506867538.3373392,3814,2.486156940460205
1506867539.2254457,3819,2.4984850883483887
1506867539.6004963,3821,2.6712183952331543
1506867547.5125263,3864,4.075932502746582
1506867558.654499,3928,3.2615036964416504
1506867563.4941242,3956,3.1484320163726807
1506867568.2490788,3984,3.381711483001709
1506867577.1597884,4036,2.5682168006896973
1506867587.481917,4098,3.4586822986602783
1506867589.2854939,4109,1.8750109672546387
1506867601.1759403,4182,2.5685064792633057
1506867603.2781498,4196,2.909367561340332
1506867604.3835995,4202,2.484318494796753
1506867608.4949448,4227,2.7941300868988037
1506867609.311214,4232,2.978834867477417
1506867614.7541358,4263,1.845559000968933
1506867621.6079152,4304,3.5374815464019775
1506867623.8406086,4317,2.4813809394836426
1506867624.2114327,4319,1.8967691659927368
1506867637.6497316,4400,2.2737550735473633
1506867643.266414,4433,2.4480371475219727
1506867652.8616288,4492,2.744387626647949
1506867655.825568,4509,1.3637638092041016
1506867659.438242,4530,1.5503044128417969
1506867676.0290074,4628,2.2628068923950195
1506867682.3151536,4664,2.268695592880249
1506867683.027859,4668,2.1119422912597656
1506867684.5781724,4676,1.8355765342712402
1506867697.4029648,4750,2.298567295074463
1506867703.9730723,4788,2.922321319580078
1506867706.1402194,4800,2.538893938064575
1506867706.4748561,4802,2.5113022327423096
1506867712.8201852,4840,3.3556196689605713
1506867714.5887346,4852,2.6546077728271484
1506867721.5639567,4894,2.3843252658843994
1506867732.5635414,4962,2.2468700408935547
1506867734.18089,4971,2.1282386779785156
1506867734.7458076,4974,2.0315561294555664
1506867747.8226438,5050,1.9350391626358032
1506867748.1661537,5052,2.6278440952301025
1506867757.9759178,5106,3.231361150741577
1506867763.0930564,5134,2.355990409851074
1506867774.5394726,5200,2.249023914337158
1506867780.9139736,5239,1.4676523208618164
1506867796.5593598,5329,3.0168986320495605
1506867799.3943071,5345,1.2845793962478638
1506867801.7928345,5359,1.826246976852417
1506867812.0101929,5420,1.6212444305419922
1506867815.7577674,5442,1.4135832786560059
1506867828.2963326,5515,2.597935914993286
1506867828.5995286,5517,2.6221985816955566
1506867834.0005836,5549,2.0052330493927
1506867840.5822473,5587,1.9110437631607056
1506867853.0284736,5660,2.4911656379699707
1506867853.8898575,5664,2.2481565475463867
1506867856.3117633,5679,2.8857784271240234
1506867863.2448618,5720,1.8242292404174805
1506867863.7996905,5723,1.7490252256393433
1506867878.9194934,5808,2.592503547668457
1506867881.7938786,5825,2.04641056060791
1506867882.3398316,5828,1.8578641414642334
1506867888.0102346,5862,1.5992225408554077
1506867888.3097134,5864,3.0163116455078125
1506867889.491613,5871,2.1265838146209717
1506867895.5622709,5907,2.51522159576416
1506867899.0744333,5928,2.5031685829162598
1506867903.2188141,5952,2.9223413467407227
1506867905.2039473,5963,1.8642525672912598
1506867909.5203657,5990,2.0606868267059326
1506867912.9330552,6010,2.0323891639709473
1506867913.9283671,6015,2.6451258659362793
1506867932.7537324,6121,0.9897990226745605
1506867934.5689392,6131,1.9810237884521484
1506867943.171,6181,2.191654920578003
1506867946.428733,6200,1.461256742477417
1506867948.4144838,6213,2.5842390060424805
1506867949.394464,6219,1.4421277046203613
1506867951.6757476,6232,2.73060941696167
1506867961.2140694,6289,5.204750061035156
1506867965.201029,6312,2.4508872032165527
1506867966.0455978,6317,2.033895969390869
1506867970.2842348,6341,1.514594554901123
1506867974.1596258,6363,2.1117939949035645
1506867976.5129929,6376,2.110039234161377
1506867980.721426,6400,1.7370046377182007
1506867997.190322,6496,1.968522071838379
1506868001.306142,6520,2.1956064701080322
1506868010.0581794,6574,3.2714390754699707
1506868011.6100116,6584,1.1050653457641602
1506868014.7221355,6603,2.205214738845825
1506868023.8526645,6657,1.9871044158935547
1506868030.568327,6696,1.7285690307617188
1506868031.2209694,6699,1.8249702453613281
1506868033.3600605,6711,1.2197028398513794
1506868038.0146441,6738,2.023366689682007
1506868038.626135,6742,1.6161264181137085
1506868056.8670018,6846,1.7618975639343262
1506868058.4099143,6854,2.7401275634765625
1506868061.2039459,6869,1.9554182291030884
1506868077.2983918,6966,2.4715919494628906
1506868081.9727623,6992,1.721830129623413
1506868086.0288265,7014,1.4966959953308105
1506868102.3902721,7106,1.6787978410720825
1506868103.9379654,7114,1.6616536378860474
1506868111.0679564,7155,2.6556973457336426
1506868121.5928962,7216,2.3036441802978516
1506868126.9971254,7247,1.7260804176330566
1506868137.9613996,7311,1.495485544204712
1506868141.2352848,7329,1.461035966873169
1506868142.846821,7339,0.875246524810791
1506868143.0383587,7340,1.1556264162063599
1506868146.3110597,7359,1.2821712493896484
1506868150.4240282,7382,1.6104581356048584
1506868153.6940308,7401,1.3166435956954956
1506868162.1495094,7450,1.2073155641555786
1506868163.9532626,7460,0.9074994325637817
1506868164.4429193,7463,0.9718259572982788
1506868166.9550703,7478,1.6400017738342285
1506868172.752418,7511,1.5979197025299072
1506868189.2113824,7609,1.7235051393508911
1506868195.2684352,7644,2.4425973892211914
1506868202.8265526,7687,2.473952293395996
1506868203.8613467,7693,1.4556434154510498
1506868215.7030423,7760,2.761820077896118
1506868219.1257582,7780,2.5126137733459473
1506868220.6232393,7788,2.2553305625915527
1506868222.5402362,7798,2.0819947719573975
1506868228.3144507,7833,1.657400369644165
1506868239.8508415,7900,1.862922191619873
1506868245.2466502,7932,3.354743480682373
1506868256.0005143,7991,0.9217627048492432
1506868261.9927619,8026,2.174156427383423
1506868263.8167546,8037,1.2325469255447388
1506868265.7862723,8049,1.297576665878296
1506868268.8241575,8066,1.6421928405761719
1506868288.994862,8180,2.134798526763916
1506868295.4460819,8215,1.9521758556365967
1506868296.5291524,8221,2.283766746520996
1506868308.6081073,8290,2.767958402633667
1506868316.323828,8334,2.4654736518859863
1506868317.51643,8340,1.2690491676330566
1506868321.8224676,8363,1.6804096698760986
1506868322.6481323,8368,2.3827173709869385
1506868324.2240627,8377,0.19070610404014587
1506868340.594504,8467,2.575495719909668
1506868341.0449576,8470,1.8953834772109985
1506868345.850805,8498,2.5016250610351562
1506868347.918299,8508,1.4394903182983398
1506868358.0973845,8566,1.4554506540298462
1506868363.9620953,8601,1.3609334230422974
1506868369.6202817,8634,0.8387330770492554
1506868369.8468428,8635,1.8157157897949219
1506868379.475921,8690,1.8080565929412842
1506868380.3931038,8695,1.6776478290557861
1506868402.63136,8819,1.0278680324554443
1506868403.1373022,8822,0.9630621075630188
1506868412.7370033,8878,0.9452838897705078
1506868414.0273168,8885,1.1422288417816162
1506868417.5996027,8904,1.5128583908081055
1506868418.088222,8907,3.0356268882751465
1506868421.840959,8928,2.2373244762420654
1506868423.00365,8935,2.1062896251678467
1506868427.1532626,8958,0.6047571301460266
1506868430.1302357,8975,0.387080579996109
1506868433.2356684,8993,0.7851279973983765
1506868434.42454,8999,1.4390716552734375
1506868436.106978,9009,1.6746430397033691
1506868444.5616364,9055,1.4702887535095215
1506868445.870562,9063,2.625107765197754
1506868473.678441,9226,0.6651961803436279
1506868474.7819943,9233,2.892190456390381
1506868479.4173284,9260,0.7471205592155457
1506868487.8368049,9307,1.8886752128601074
1506868489.3596056,9316,1.7604186534881592
1506868494.9475584,9348,1.4085161685943604
1506868498.472879,9369,0.7553601264953613
1506868505.937734,9412,2.3048009872436523
1506868506.4439826,9415,1.9468003511428833
1506868509.8929546,9435,1.632401704788208
1506868511.0562375,9442,1.5166807174682617
1506868515.6338186,9468,1.5278420448303223
1506868527.9412673,9538,1.3166775703430176
1506868529.5723102,9547,1.250666618347168
1506868530.7430437,9554,0.967228889465332
1506868533.2332191,9567,2.7503669261932373
1506868537.1368356,9589,1.2432129383087158
1506868543.9339824,9627,1.567983865737915
1506868549.158375,9657,1.7182414531707764
1506868553.2062695,9680,2.150970220565796
1506868556.2486813,9698,1.1886954307556152
1506868567.9645288,9768,1.627725601196289
1506868580.51073,9840,1.8925942182540894
1506868580.992747,9843,1.5207676887512207
1506868588.2265058,9883,1.547567367553711
1506868592.4947474,9907,2.450568675994873
1506868603.8383534,9972,2.1342275142669678
1506868618.1618235,10050,1.0884023904800415
1506868619.037237,10055,0.5831289887428284
1506868619.5116827,10058,1.5042502880096436
1506868623.9784002,10084,1.2591854333877563
1506868631.579374,10128,2.2215113639831543
1506868634.1475759,10144,0.2648906707763672
1506868638.3153517,10168,1.2497978210449219
1506868641.259003,10185,2.4366555213928223
1506868653.2081149,10256,1.3994224071502686
1506868656.5401042,10276,1.4098937511444092
1506868657.6614625,10283,2.1212263107299805
1506868676.5003853,10396,0.6199404001235962
1506868677.0321136,10399,0.9856292009353638
1506868680.474233,10420,0.9272801876068115
1506868690.6996145,10479,0.7810689210891724
1506868692.3566856,10489,1.6481314897537231
1506868693.0380824,10493,1.3094334602355957
1506868698.1169229,10522,1.044754981994629
1506868704.114542,10554,1.1038944721221924
1506868704.3082838,10555,1.4655288457870483
1506868712.93638,10607,1.7675528526306152
1506868715.914219,10624,2.2874367237091064
1506868718.2871447,10638,1.701291561126709
1506868721.1149046,10654,0.8046345114707947
1506868724.0898151,10671,1.9623785018920898
1506868730.8385942,10711,1.421318769454956
1506868738.7819672,10757,1.2564259767532349
1506868738.9481928,10758,1.408963680267334
1506868743.1227715,10780,0.30059176683425903
1506868744.4248276,10787,2.516909122467041
1506868749.2932577,10815,1.230188012123108
1506868751.079724,10825,0.8978822231292725
1506868751.9403825,10830,1.7520664930343628
1506868753.830682,10841,1.2398344278335571
1506868755.4845204,10850,1.4193768501281738
1506868757.8998632,10864,0.9610357284545898
1506868764.5739334,10902,1.023875117301941
1506868765.139371,10905,2.0163426399230957
1506868771.5652099,10939,1.484816312789917
1506868772.340729,10943,0.8099043369293213
1506868776.2885525,10966,1.7094651460647583
1506868777.3228564,10972,1.716893196105957
1506868777.6234615,10974,2.3949241638183594
1506868784.8584754,11014,0.8624216318130493
1506868785.844693,11020,0.7113156318664551
1506868788.099369,11033,0.7470006346702576
1506868788.9704113,11038,1.6685904264450073
1506868800.0512662,11102,1.541158676147461
1506868803.4687932,11121,0.4905962347984314
1506868805.0096147,11130,1.893019437789917
1506868812.9055939,11175,0.4464557468891144
1506868817.0173965,11198,2.7351903915405273
1506868817.3674943,11200,1.9017093181610107
1506868817.5459876,11201,1.0906797647476196
1506868827.7429721,11260,1.559004545211792
1506868829.9394617,11272,0.9698638916015625
1506868855.4926772,11419,0.697335422039032
1506868864.8632684,11472,2.4428563117980957
1506868868.1882448,11492,2.1770753860473633
1506868873.7675467,11523,1.086655855178833
1506868875.402234,11532,0.5277107357978821
1506868878.3862803,11549,0.39659494161605835
1506868879.7819784,11557,1.0885546207427979
1506868881.4015553,11566,1.0711078643798828
1506868887.0733676,11597,0.879284143447876
1506868894.4168296,11636,2.511587142944336
1506868896.3772168,11648,1.835249662399292
1506868900.207712,11671,1.709397315979004
1506868902.667418,11685,2.1299386024475098
1506868903.0390823,11687,1.2412902116775513
1506868915.5995955,11759,2.843918561935425
1506868935.7739704,11873,2.8641159534454346
1506868949.1375415,11948,1.7663040161132812
1506868953.0240576,11969,0.528296172618866
1506868953.9996521,11974,1.4558905363082886
1506868956.3008718,11988,1.2636358737945557
1506868958.9668295,12003,1.3180794715881348
1506868960.2496903,12010,1.0208369493484497
1506868963.5595586,12029,2.1385629177093506
1506868965.8683002,12041,1.659740686416626
1506868982.681608,12138,0.6922321319580078
1506868987.092224,12164,0.7425103783607483
1506868987.788199,12168,2.378936290740967
1506868990.895477,12184,1.3393317461013794
1506868998.6287723,12226,0.6151825189590454
1506869010.3741634,12290,0.8126789927482605
1506869010.9477715,12293,1.4397680759429932
1506869013.753609,12309,0.6466408967971802
1506869028.9455574,12396,2.1166112422943115
1506869030.5127926,12405,0.921042263507843
1506869035.8120916,12436,1.3686203956604004
1506869039.5126739,12458,0.4784773886203766
1506869056.0389998,12553,1.0337648391723633
1506869068.8614147,12625,0.9639342427253723
1506869077.0264688,12671,0.3006889224052429
1506869082.0082157,12699,0.9970621466636658
1506869092.2647753,12758,0.6136913895606995
1506869095.2171595,12774,0.3596164584159851
1506869100.383127,12805,3.1927103996276855
1506869105.7116675,12834,0.5581786632537842
1506869110.8854716,12864,1.9209345579147339
1506869113.1454098,12877,1.1236732006072998
1506869116.538309,12896,1.4997289180755615
1506869124.2768652,12939,1.466648817062378
1506869127.6849263,12959,1.2899302244186401
1506869137.5949411,13017,2.1475636959075928
1506869140.3916879,13034,0.5766385793685913
1506869145.207866,13061,1.6772334575653076
1506869148.8434036,13082,0.29246047139167786
1506869151.046604,13094,1.3302662372589111
1506869153.9160967,13109,0.4667113423347473
1506869154.5244777,13113,0.20343169569969177
1506869157.3955069,13130,1.5532091856002808
1506869163.6958761,13166,2.6213767528533936
1506869170.7752268,13206,1.2023122310638428
1506869170.9256296,13207,1.0444403886795044
1506869171.5253816,13211,0.9990793466567993
1506869176.4664402,13239,1.4553780555725098
1506869189.2274265,13313,0.5011827349662781
1506869195.669794,13349,0.1566242277622223
1506869204.744438,13402,1.7302613258361816
1506869205.4059405,13406,0.7408084869384766
1506869208.699856,13426,1.7290513515472412
1506869217.039997,13475,1.1223543882369995
1506869222.1297653,13504,1.4111528396606445
1506869229.8290253,13546,1.0337579250335693
1506869238.8306675,13597,0.4196060299873352
1506869241.4745524,13612,0.11734585464000702
1506869242.9216886,13620,1.4811378717422485
1506869243.962352,13626,1.2485532760620117
1506869253.2569578,13679,0.9397106766700745
1506869253.7274065,13682,0.7702298164367676
1506869260.45595,13722,1.799598217010498
1506869264.8270621,13747,2.940681219100952
1506869269.7298658,13776,1.3263459205627441
1506869275.51844,13810,1.886498212814331
1506869281.5701792,13845,1.4926420450210571
1506869285.6477013,13868,2.267420530319214
1506869288.4106658,13884,1.350436806678772
1506869297.771499,13937,1.083479881286621
1506869301.3506072,13957,1.3274013996124268
1506869302.0010688,13960,0.17335796356201172
1506869303.6497614,13970,1.2580152750015259
1506869304.7269773,13976,1.3745124340057373
1506869308.6603234,13998,2.439751625061035
1506869323.4834502,14080,0.5427072048187256
1506869348.1153498,14221,0.9079456925392151
1506869349.0875852,14227,1.4189746379852295
1506869359.1601865,14287,0.314230352640152
1506869359.3160515,14288,1.960875153541565
1506869360.2733192,14294,0.947555661201477
1506869361.78495,14303,0.4301750361919403
1506869364.908966,14320,0.9155554175376892
1506869366.8548374,14332,1.4225990772247314
1506869367.7766619,14338,0.8164636492729187
1506869377.8097394,14397,0.5198363065719604
1506869386.8582351,14447,0.8560869097709656
1506869394.9651392,14494,0.8670152425765991
1506869401.2676816,14530,0.6321733593940735
1506869405.2770362,14554,0.7378169894218445
1506869405.737783,14557,1.1324315071105957
1506869418.8301196,14632,1.06455397605896
1506869419.8735664,14638,0.24172480404376984
1506869425.0914896,14668,0.6516342759132385
1506869426.6729295,14677,2.7538626194000244
1506869427.5136006,14681,1.895399570465088
1506869428.5194983,14687,0.8677796125411987
1506869438.8861356,14746,0.5416494607925415
1506869444.6770818,14779,0.5966390371322632
1506869444.858835,14780,1.0420893430709839
1506869446.3802683,14788,0.5341841578483582
1506869447.195469,14792,0.7065037488937378
1506869450.611315,14809,0.35422182083129883
1506869461.957611,14873,0.6471037864685059
1506869465.2316086,14892,1.153450608253479
1506869471.313317,14925,0.7026287317276001
1506869471.5443752,14926,1.3390772342681885
1506869475.8445532,14950,1.6744722127914429
1506869489.4804387,15027,0.8202221393585205
1506869500.6321042,15090,1.9004759788513184
1506869508.1300151,15132,1.2422891855239868
1506869508.93053,15136,2.2157928943634033
1506869516.5021775,15180,1.0842097997665405
1506869519.9846523,15199,0.4464918375015259
1506869531.9147542,15266,0.8246514201164246
1506869541.8300312,15324,0.2815575897693634
1506869544.890822,15341,2.310002565383911
1506869546.1364713,15347,1.4656751155853271
1506869560.5983515,15428,2.176955461502075
1506869565.5049095,15456,0.17257574200630188
1506869568.6060486,15473,0.7705285549163818
1506869568.9282224,15475,1.5579839944839478
1506869574.4017165,15507,1.337038278579712
1506869579.4829416,15538,0.4645174443721771
1506869589.1823108,15597,2.2789433002471924
1506869614.3168876,15740,0.8809388875961304
1506869618.8321695,15764,2.052015542984009
1506869620.2984564,15773,1.1075379848480225
1506869621.518692,15779,0.21917471289634705
1506869629.5514023,15825,1.1718134880065918
1506869630.0313694,15828,2.5661938190460205
1506869633.327802,15847,1.224212646484375
1506869636.5535278,15866,0.6441230773925781
1506869656.294737,15979,1.8362932205200195
1506869658.53441,15993,0.31988632678985596
1506869668.925413,16056,0.5344110727310181
1506869675.3551579,16095,1.987747311592102
1506869678.832829,16116,0.3865126967430115
1506869689.360495,16175,1.6365333795547485
1506869691.6459057,16188,0.7107341289520264
1506869693.5059109,16198,1.3178304433822632
1506869694.161207,16202,0.8951420783996582
1506869702.3797953,16249,0.7425388097763062
1506869715.5951593,16321,1.2591466903686523
1506869719.4717433,16343,1.5220803022384644
1506869722.341604,16360,0.5531054735183716
1506869730.2836616,16406,1.711751937866211
1506869736.2125187,16440,1.0260144472122192
1506869747.7612703,16505,0.6617921590805054
1506869757.2625785,16559,0.5071938633918762
1506869761.90895,16585,1.3076767921447754
1506869762.6865878,16590,0.552936851978302
1506869775.369716,16661,1.0635660886764526
1506869776.0237026,16665,1.1695525646209717
1506869781.653176,16697,1.209336280822754
1506869790.4232118,16746,0.5439323782920837
1506869801.5726242,16808,0.7511839270591736
1506869801.7570186,16809,0.7852471470832825
1506869806.3428483,16834,1.1919610500335693
1506869807.9416976,16843,3.3905370235443115
1506869810.3352478,16857,1.355045199394226
1506869817.3643532,16899,1.6562845706939697
1506869821.8376172,16924,1.6034489870071411
1506869846.6877613,17066,0.3012266755104065
1506869852.0807126,17097,0.24992769956588745
1506869858.2236104,17131,0.5983438491821289
1506869862.3099883,17154,0.736963152885437
1506869869.2226872,17192,0.5205404758453369
1506869870.8722043,17202,0.6917035579681396
1506869877.4107814,17239,0.6721591353416443
1506869878.8745046,17247,0.9204974174499512
1506869881.378388,17261,0.8087496757507324
1506869883.2888427,17272,2.2008168697357178
1506869886.3231344,17290,0.44467881321907043
1506869886.74821,17292,0.42994585633277893
1506869890.6615083,17315,0.6029022932052612
1506869890.8133543,17316,1.0541118383407593
1506869890.9729626,17317,0.3213176727294922
1506869891.4826663,17320,1.244154691696167
1506869894.878211,17339,0.7050433158874512
1506869900.9267056,17374,1.2987364530563354
1506869903.858851,17391,0.38357046246528625
1506869906.4795861,17405,0.6990541815757751
1506869910.3419282,17426,1.4006803035736084
1506869913.5400734,17444,0.8644708395004272
1506869915.1807742,17454,0.7438082695007324
1506869923.8994565,17503,0.7592620849609375
1506869930.704084,17543,1.2126303911209106
1506869932.971336,17557,0.19554530084133148
1506869934.0728347,17563,0.943603515625
1506869936.4338906,17577,0.6031347513198853
1506869938.1770906,17586,0.8278144598007202
1506869939.4681737,17593,0.67521071434021
1506869939.618455,17594,0.781441330909729
1506869940.3459256,17598,1.423346757888794
1506869945.3994143,17623,1.7839962244033813
1506869947.3431137,17633,1.244167685508728
1506869951.2032104,17653,0.07370465248823166
1506869953.7906091,17667,0.742072582244873
1506869960.3829668,17703,1.3447022438049316
1506869963.5412025,17722,0.8390039801597595
1506869971.7059517,17771,0.8045163154602051
1506869971.9214492,17772,0.5910261273384094
1506869977.679493,17804,1.8895931243896484
1506869984.2091,17842,0.39707550406455994
1506870002.981843,17953,2.1434407234191895
1506870004.5396545,17962,0.818027913570404
1506870007.2666075,17978,0.6172370314598083
1506870007.7273815,17981,1.3257160186767578
1506870009.3207643,17990,0.04733632877469063
1506870014.7365224,18018,0.09504049271345139
1506870020.9816835,18052,0.6106010675430298
1506870021.1311467,18053,1.2461011409759521
1506870023.208578,18065,0.5411166548728943
1506870029.6585836,18104,1.796318531036377
1506870034.1923907,18129,2.2465806007385254
1506870037.0436769,18146,1.7549583911895752
1506870044.4988232,18190,2.2615625858306885
1506870048.6748843,18214,0.9453012943267822
1506870052.3907623,18236,2.135800838470459
1506870057.0502725,18264,0.9492382407188416
1506870066.640709,18318,0.626179039478302
1506870074.8312502,18362,2.2289602756500244
1506870090.971363,18451,1.005636215209961
1506870091.1858323,18452,1.1273837089538574
1506870105.935708,18539,1.120828628540039
1506870107.1816564,18547,0.8650587201118469
1506870115.1799107,18592,1.257086157798767
1506870125.5914032,18652,0.9636308550834656
1506870136.3575985,18713,0.48810142278671265
1506870137.4757152,18720,1.3550300598144531
1506870142.8644416,18749,0.5633734464645386
1506870149.8199039,18786,0.821911096572876
1506870152.7833455,18803,0.17518621683120728
1506870160.4202218,18845,2.0478389263153076
1506870169.3107624,18893,0.8163371086120605
1506870176.1978707,18933,1.1305296421051025
1506870180.7013948,18958,0.5263991355895996
1506870184.0220437,18977,0.8214504718780518
1506870184.962305,18982,1.6290591955184937
1506870188.8690443,19005,1.4865453243255615
1506870192.6411898,19027,0.6755179166793823
1506870196.475035,19048,0.6422824859619141
1506870205.119036,19095,0.744449257850647
1506870208.7401922,19116,1.7773916721343994
1506870215.321699,19153,0.7641328573226929
1506870217.9650466,19169,0.9581131339073181
1506870228.0507882,19227,0.46136245131492615
1506870235.3015769,19271,0.6481775045394897
1506870235.8874035,19275,1.2343999147415161
1506870239.793733,19300,0.24688033759593964
1506870272.4735787,19485,0.17993754148483276
1506870275.2630124,19500,1.676729440689087
1506870275.864433,19503,1.6367156505584717
1506870279.4301775,19525,2.078563690185547
1506870280.4658537,19531,0.2991621494293213
1506870284.3259106,19554,2.651012420654297
1506870288.5678008,19579,1.1512855291366577
1506870291.2415497,19594,1.13333261013031
1506870298.4217496,19634,0.8285380005836487
1506870299.5258708,19640,1.6512641906738281
1506870301.8386927,19654,0.21478715538978577
1506870303.6726947,19665,0.8350191712379456
1506870305.1732955,19674,2.555602550506592
1506870312.7439914,19720,0.4274579882621765
1506870313.8741863,19727,0.5507793426513672
1506870314.6248438,19731,1.7126398086547852
1506870315.778474,19737,0.204938605427742
1506870325.8750215,19796,2.1894893646240234
1506870330.558287,19823,0.8911658525466919
1506870334.4493651,19846,0.814038872718811
1506870346.1080415,19916,0.7380552887916565
1506870349.79305,19938,0.3921065032482147
1506870355.2635686,19971,0.4192846119403839
1506870356.58281,19979,0.7895516157150269
1506870358.0860713,19988,0.059534259140491486
1506870359.3141093,19995,0.48260873556137085
1506870367.3450735,20035,1.4667617082595825
1506870369.597184,20048,0.8299658298492432
1506870370.5213044,20053,0.9494662284851074
1506870371.4508202,20059,1.628018856048584
1506870371.946134,20062,1.3319774866104126
